gate lenght,Theta,Phi,dt,combination,total time,computing time
16,2.645204696,2.12142861,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2, 4, 1]",80,118.0331688
15,2.326513093,2.600703235,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 0]",75,163.3903909
14,2.223770945,1.335289759,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 0]",70,76.3058238
13,2.073271468,2.56434972,5,"[2, 4, 1, 3, 3, 2, 4, 1, 3, 2, 4, 1, 3]",65,156.1463757
17,2.874929226,3.048517739,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1, 3]",85,116.0571599
0,0.031602896,3.799411908,5,[],0,0.002000809
10,1.490816926,4.806007373,5,"[2, 4, 1, 3, 2, 4, 1, 1, 3, 2]",50,51.74640965
14,2.314121753,4.341815373,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4]",70,48.07731676
15,2.502517287,2.796317571,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1, 2]",75,60.07924676
12,2.199129826,4.724509384,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4]",60,5.797683477
0,0.064949574,3.096936748,5,[],0,0.002999783
18,2.983779277,4.84650136,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1, 2, 2]",90,186.4828539
10,1.433878784,0.908460266,5,"[1, 3, 3, 2, 4, 1, 3, 2, 4, 3]",50,74.17435408
8,1.033673524,4.788967593,5,"[1, 3, 3, 2, 1, 1, 2, 4]",40,43.75364757
5,0.76829469,0.134588938,5,"[1, 3, 3, 4, 1]",25,3.974876404
18,2.863087186,1.746703971,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1, 2, 2, 1, 1]",90,234.7687542
14,1.977742811,4.587792514,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 4, 0]",70,282.3539696
3,0.644779187,5.117991365,5,"[3, 2, 4]",15,0.899198532
3,0.694323131,3.718995936,5,"[1, 3, 2]",15,0.905199289
6,0.965802205,0.041677815,5,"[4, 1, 3, 2, 2, 4]",30,10.61834311
17,2.597557393,0.6187076,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1, 3, 2, 4]",85,374.8666475
0,0.016274102,2.893689408,5,[],0,0.002001047
3,0.463268523,6.13209991,5,"[2, 4, 4]",15,1.602361441
1,0.26267148,5.792568885,5,[4],5,0.018004656
7,1.163618777,0.609796485,5,"[2, 4, 1, 3, 2, 4, 4]",35,2.731595278
2,0.418551304,0.849679084,5,"[4, 1]",10,0.091020346
17,2.773797278,5.912902221,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 4, 4]",85,120.9250433
2,0.535448828,5.365095,5,"[2, 4]",10,0.169036627
8,1.182142257,2.361994419,5,"[2, 4, 3, 3, 4, 4, 1, 3]",40,35.62515473
0,0.095593817,2.798241161,5,[],0,0.002000332
8,1.283124662,2.197520819,5,"[2, 4, 3, 3, 2, 4, 1, 3]",40,8.083775997
5,0.847883809,1.084878803,5,"[1, 3, 4, 4, 1]",25,4.001891136
11,1.307000136,1.707589234,5,"[4, 1, 3, 2, 4, 1, 1, 3, 2, 2, 3]",55,452.8288198
6,0.787621393,3.098946993,5,"[3, 2, 2, 4, 1, 2]",30,8.127785921
1,0.290078764,3.059730695,5,[3],5,0.014002085
8,1.286054343,5.198893041,5,"[1, 3, 2, 4, 1, 3, 3, 4]",40,7.667106867
10,1.828965929,2.013866738,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3]",50,3.754820824
6,0.992330823,2.451535278,5,"[1, 3, 2, 4, 1, 2]",30,7.616689682
9,1.410913867,5.644014667,5,"[1, 3, 3, 2, 4, 1, 3, 2, 4]",45,20.19746447
5,0.734919322,4.355385799,5,"[4, 1, 1, 3, 2]",25,5.905303001
7,0.983543025,1.704581074,5,"[4, 1, 3, 3, 2, 1, 3]",35,14.17654943
17,2.767869167,3.593999419,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1, 3]",85,116.7631679
8,1.331668734,4.032390512,5,"[1, 3, 3, 2, 4, 1, 3, 2]",40,19.97851777
3,0.549089291,5.701944343,5,"[3, 2, 4]",15,0.884194851
16,2.761908072,4.497587087,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2]",80,66.85303926
15,2.461139301,2.90983846,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3]",75,61.39583063
14,2.118758867,1.376167867,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 3, 3]",70,208.7854664
14,1.902263797,1.48964521,5,"[1, 3, 2, 4, 4, 3, 3, 4, 1, 1, 3, 4, 1, 3]",70,328.7183583
6,1.034832835,3.745361315,5,"[3, 2, 4, 1, 3, 2]",30,1.881407738
7,1.225378386,3.836784337,5,"[1, 3, 4, 4, 1, 3, 2]",35,6.76949358
14,2.180020297,0.72745241,5,"[1, 3, 2, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1]",70,106.9643266
5,0.668725939,6.203615017,5,"[1, 3, 3, 2, 1]",25,3.962873697
7,1.172350071,1.920206514,5,"[4, 1, 3, 2, 4, 1, 1]",35,2.966068983
14,2.364077588,1.942935536,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1]",70,40.82857656
8,1.206489511,4.181222422,5,"[1, 3, 3, 2, 4, 1, 3, 2]",40,18.75313711
8,1.375453047,5.360163475,5,"[1, 3, 2, 4, 1, 3, 2, 4]",40,3.358741522
5,0.867199584,1.026213285,5,"[1, 3, 4, 4, 1]",25,3.995285034
12,1.788755482,1.043544004,5,"[2, 4, 1, 3, 3, 2, 4, 1, 3, 2, 4, 1]",60,112.2251816
11,1.869700826,3.2985063,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 1, 2]",55,9.525110483
14,2.488935456,1.400987619,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 3]",70,19.70176291
11,1.825088217,3.542273554,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 1, 2]",55,12.18868089
19,3.021274476,5.854023816,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 3, 3, 2, 4]",95,335.2939045
11,1.99408941,0.254531833,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1]",55,5.01911521
0,0.021446814,5.781090568,5,[],0,0.002000093
18,2.954897974,1.86495246,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2, 1, 1]",90,206.1859155
16,2.707938051,4.584692597,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2]",80,66.7958703
14,2.069900877,1.001936314,5,"[1, 3, 2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1]",70,243.6337833
7,1.167219474,0.455974081,5,"[2, 4, 1, 3, 2, 4, 4]",35,2.771611929
6,1.224816604,5.391473977,5,"[2, 4, 1, 3, 2, 4]",30,0.884203196
13,2.273391897,5.345247967,5,"[1, 3, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4]",65,37.87372494
13,2.315264356,0.078804593,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1]",65,7.842731714
17,2.650302841,0.747100271,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 3, 3, 2, 4]",85,245.0552421
14,2.299437789,4.545623286,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4]",70,49.94302154
7,1.194779402,3.949701431,5,"[1, 3, 4, 4, 1, 3, 2]",35,6.802099228
16,2.648734508,1.257515603,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2, 1, 1]",80,71.90986872
8,1.31336302,4.302635788,5,"[1, 3, 2, 2, 4, 1, 3, 2]",40,32.15508747
19,3.030709564,3.372553836,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2, 4, 3, 3]",95,316.6833622
0,0.106782458,0.820254889,5,[],0,0.002007723
14,2.361230556,4.924325575,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2]",70,18.45907354
15,2.114817343,2.784179766,5,"[1, 3, 2, 4, 4, 1, 2, 2, 1, 1, 3, 2, 1, 1, 3]",75,521.527137
14,2.387129791,3.424000232,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2]",70,50.13430834
17,2.849806251,2.779318435,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1, 3]",85,115.3467271
3,0.577007605,3.979060561,5,"[1, 3, 2]",15,0.910201073
9,1.302783815,2.75380301,5,"[2, 4, 4, 1, 3, 4, 1, 1, 3]",45,95.90925431
19,3.044796425,3.117790935,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1, 2, 2, 4, 3, 3]",95,320.0344307
6,0.693492369,4.659508706,5,"[2, 4, 1, 1, 3, 0]",30,8.768933296
12,1.667894902,4.51629147,5,"[1, 3, 2, 4, 4, 3, 3, 2, 4, 1, 2, 2]",60,195.9975641
16,2.673754592,1.595022052,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1]",80,70.32450438
1,0.282820721,2.531305403,5,[3],5,0.015003681
3,0.574131771,5.88824822,5,"[3, 2, 1]",15,1.807390451
5,0.919299515,3.897457822,5,"[2, 4, 3, 3, 2]",25,4.006317616
1,0.252944464,2.077930545,5,[3],5,0.014002562
6,0.732111735,3.01777921,5,"[3, 2, 4, 4, 1, 0]",30,10.80891347
5,0.706353246,4.440899848,5,"[4, 1, 1, 3, 2]",25,3.950870514
2,0.412533812,2.701636354,5,"[1, 3]",10,0.094011545
18,2.937979353,5.174370991,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1, 2, 2]",90,188.5948665
10,1.509034132,0.986957823,5,"[1, 3, 2, 2, 4, 1, 3, 2, 4, 1]",50,40.05883145
15,2.376200241,5.628182824,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1]",75,133.0699964
0,0.083835704,1.198675967,5,[],0,0.003000021
16,2.630007963,3.779949807,5,"[1, 3, 2, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2]",80,127.8211925
13,2.360151756,3.183696476,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2]",65,9.781155586
9,1.381020736,1.956810207,5,"[3, 2, 4, 1, 3, 2, 4, 1, 2]",45,17.02875423
3,0.549798773,1.339625922,5,"[2, 4, 3]",15,1.83740449
0,0.082222828,0.539968511,5,[],0,0.002000093
10,1.830143876,2.05305529,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3]",50,3.766838789
5,0.614657759,4.477785864,5,"[4, 1, 1, 3, 4]",25,4.428977013
16,2.588247492,3.514570007,5,"[1, 3, 2, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2]",80,152.4887235
0,0.039826759,1.661816714,5,[],0,0.001992941
12,2.252049306,1.744139759,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3]",60,5.762270212
4,0.69260542,1.303968135,5,"[2, 4, 4, 1]",20,3.161703825
14,2.129606714,4.552580263,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 4, 4]",70,213.905977
11,1.586573676,6.098632157,5,"[2, 4, 1, 3, 2, 4, 4, 1, 3, 2, 4]",55,126.5509281
7,1.104663083,3.745805842,5,"[1, 3, 2, 4, 1, 1, 2]",35,6.075340986
0,0.12972403,5.149546268,5,[],0,0.003000259
6,0.886636841,4.213285569,5,"[2, 4, 4, 1, 3, 2]",30,6.855513096
14,1.895895741,1.298374836,5,"[1, 3, 2, 4, 4, 3, 3, 4, 1, 1, 3, 4, 1, 3]",70,323.990253
14,2.334970405,0.469581715,5,"[1, 3, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1]",70,44.17675614
4,0.718620274,2.544468314,5,"[2, 4, 3, 3]",20,2.332515478
13,2.178065534,2.340346671,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3]",65,43.50468659
10,1.72491061,3.995279603,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2]",50,28.04555845
7,1.042466762,3.026204286,5,"[1, 3, 2, 4, 4, 1, 3]",35,17.22579384
1,0.30306123,5.954093984,5,[4],5,0.017004728
3,0.540707964,6.110526983,5,"[3, 2, 1]",15,1.720379353
0,0.18807368,0.933828963,5,[],0,0.001998901
9,1.462612399,6.037080854,5,"[1, 3, 2, 4, 4, 1, 3, 2, 4]",45,58.04280066
16,2.37055075,1.059940617,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 0, 1, 3]",80,316.2526495
14,2.066711931,4.243772379,5,"[2, 4, 1, 3, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2]",70,238.3046193
6,0.87749153,0.134379959,5,"[4, 1, 3, 2, 2, 4]",30,7.795719624
17,2.820533462,0.549835078,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2, 4]",85,102.9512241
9,1.544177406,0.575709573,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1]",45,5.365175962
12,1.930615789,4.658387834,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 1]",60,77.94420075
7,1.266041855,0.556196938,5,"[2, 4, 1, 3, 2, 4, 1]",35,1.111245394
15,2.359353324,2.481585483,5,"[1, 3, 2, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3]",75,128.5527444
7,1.030260943,6.273535664,5,"[2, 4, 4, 1, 3, 4, 1]",35,46.57736468
18,2.983990197,5.776357763,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1, 3, 2]",90,303.0656536
18,2.894784288,1.694774969,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2, 1, 1]",90,201.3087015
5,1.059680301,5.399815647,5,"[4, 1, 3, 2, 4]",25,1.327291489
7,1.164926297,4.079316717,5,"[1, 3, 4, 4, 1, 3, 2]",35,6.368872404
14,2.261153756,1.197820328,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3]",70,74.98853374
15,2.313978561,2.655469516,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 0, 2]",75,186.3929219
5,0.970309983,5.286061979,5,"[4, 1, 3, 2, 4]",25,1.310288191
7,1.176646501,3.980538629,5,"[1, 3, 4, 4, 1, 3, 2]",35,6.363403559
10,1.469707877,3.833197741,5,"[2, 4, 4, 1, 3, 2, 4, 1, 2, 2]",50,79.78371358
14,2.356856753,4.965345486,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2]",70,18.63010716
9,1.309632962,2.834574305,5,"[2, 4, 4, 1, 3, 4, 1, 1, 3]",45,100.818229
14,2.132702829,4.488632602,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 4, 4]",70,213.5072188
13,2.187868548,3.08103231,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3]",65,16.7761929
17,2.685585594,3.196942685,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 4, 4, 1, 2]",85,231.5611637
13,1.916807657,2.87682366,5,"[2, 4, 1, 3, 2, 2, 4, 1, 3, 2, 4, 1, 3]",65,223.8256977
11,1.573975716,6.253029038,5,"[2, 4, 1, 3, 2, 4, 4, 1, 3, 2, 1]",55,113.0732338
15,2.285329806,5.591790075,5,"[2, 4, 1, 3, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4]",75,232.6142874
12,2.212856898,1.650162497,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3]",60,5.8102808
13,1.773483846,6.134912432,5,"[1, 3, 2, 4, 4, 1, 2, 2, 4, 3, 3, 4, 4]",65,246.3967965
4,0.681287593,1.253654243,5,"[2, 4, 4, 1]",20,3.207005501
5,0.579433734,6.14819624,5,"[1, 3, 3, 2, 0]",25,4.371956587
2,0.371968639,1.822120796,5,"[1, 3]",10,0.62915206
18,2.993298428,1.599624634,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2, 1, 1]",90,204.99106
1,0.344781816,0.616313312,5,[1],5,0.012995243
14,2.110136995,0.920714482,5,"[1, 3, 2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1]",70,195.9225874
9,1.107725462,1.680666211,5,"[3, 2, 4, 4, 1, 2, 4, 0, 3]",45,83.52454591
15,2.369612838,5.522723588,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2]",75,120.3899953
8,1.013731593,1.304227731,5,"[2, 4, 4, 1, 3, 4, 1, 1]",40,46.82538819
12,1.904640312,3.707359304,5,"[1, 3, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2]",60,48.61307621
6,1.039316386,3.43912705,5,"[3, 2, 4, 1, 3, 3]",30,2.696587324
2,0.365096576,3.372424432,5,"[3, 2]",10,0.61513567
6,0.939878355,2.242691846,5,"[1, 3, 2, 4, 1, 0]",30,5.842279911
19,3.082686855,6.198501564,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1, 3, 4, 4]",95,289.1671169
5,0.886463625,5.051973455,5,"[4, 1, 3, 2, 2]",25,2.449540854
6,1.060398617,1.811638479,5,"[1, 3, 2, 4, 1, 1]",30,2.682590961
7,0.986225127,3.277637574,5,"[1, 3, 2, 2, 4, 3, 2]",35,14.23414135
19,3.139004616,2.89501283,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2, 4, 3, 3]",95,316.8688662
8,1.183834528,4.851489774,5,"[1, 3, 2, 4, 4, 1, 2, 4]",40,22.55497742
10,1.881678267,2.04575641,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3]",50,3.773825407
2,0.377078363,3.668670206,5,"[3, 2]",10,0.643149376
11,1.500408223,5.934500428,5,"[2, 4, 1, 3, 3, 2, 4, 1, 3, 2, 1]",55,124.0708933
15,2.460471478,5.581638993,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1]",75,79.91667295
11,1.909657884,2.429190462,5,"[1, 3, 3, 2, 4, 1, 3, 2, 4, 1, 3]",55,36.11196876
2,0.477943947,1.009696883,5,"[4, 1]",10,0.093013048
5,0.843942534,1.934506788,5,"[3, 2, 4, 1, 3]",25,1.628358841
15,2.257832309,2.660772015,5,"[1, 3, 2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3]",75,286.4582317
2,0.380738698,4.334966726,5,"[3, 2]",10,0.097021341
13,2.221467915,5.112641728,5,"[1, 3, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4]",65,38.04383111
18,2.944768116,5.399230736,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 4, 1, 1, 3, 2]",90,267.156997
7,1.181547424,2.209834662,5,"[4, 1, 3, 2, 4, 1, 3]",35,4.815062284
1,0.348221953,5.586595863,5,[4],5,0.019004107
1,0.26610987,4.041554583,5,[2],5,0.014002323
0,0.099728757,1.667542006,5,[],0,0.002000332
8,1.230361481,4.971421769,5,"[1, 3, 2, 4, 1, 3, 3, 2]",40,14.11411405
14,2.49243153,4.590058933,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2]",70,18.66611934
8,1.127698831,0.919421874,5,"[2, 4, 4, 1, 3, 2, 4, 3]",40,38.43883443
6,0.991301942,5.042532938,5,"[2, 4, 1, 3, 2, 2]",30,2.173480988
6,0.886289664,2.910512015,5,"[3, 2, 2, 4, 1, 3]",30,6.774487257
7,1.134086348,2.20449584,5,"[4, 1, 2, 2, 4, 1, 3]",35,5.779632568
12,1.964970735,4.197439232,5,"[1, 3, 2, 2, 4, 1, 3, 2, 4, 1, 3, 2]",60,70.72561669
0,0.087251776,2.48344184,5,[],0,0.001999378
9,1.612433858,0.199897059,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1]",45,3.794837475
14,2.427500805,3.654891864,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2]",70,50.39712214
14,2.13977884,1.109500035,5,"[1, 3, 2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1]",70,166.8502364
15,2.113304244,5.931222549,5,"[2, 4, 1, 3, 3, 2, 1, 1, 3, 2, 1, 1, 3, 2, 4]",75,372.9323003
18,3.003357026,1.773851635,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2, 1, 1]",90,209.4602251
13,2.30544241,5.217683131,5,"[1, 3, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4]",65,40.87237501
5,0.87009859,6.028157796,5,"[1, 3, 3, 2, 4]",25,6.735478878
8,1.397539024,4.928764567,5,"[1, 3, 2, 4, 1, 3, 2, 2]",40,3.752827406
10,1.657138354,4.090354799,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2]",50,28.21095014
2,0.377550252,1.399912372,5,"[1, 1]",10,0.848179579
0,0.151841161,4.306352095,5,[],0,0.002007961
16,2.691971025,1.102795963,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2, 1, 1]",80,72.11490679
11,2.01217527,3.508568713,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2]",55,4.944090128
17,2.569693576,5.468399087,5,"[1, 3, 2, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 4]",85,355.4859259
6,0.980293928,0.978838265,5,"[1, 3, 3, 2, 4, 1]",30,10.21724725
2,0.424131873,0.347958679,5,"[4, 1]",10,0.667146921
0,0.16543921,3.067215476,5,[],0,0.002999783
5,0.718818446,0.967561607,5,"[1, 3, 2, 1, 1]",25,4.285945177
2,0.525698181,0.604147932,5,"[4, 1]",10,0.093019724
10,1.295111993,4.470270434,5,"[2, 4, 1, 3, 3, 2, 4, 1, 2, 4]",50,98.58611727
16,2.370701277,1.008443297,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 0, 1, 3]",80,316.3838174
9,1.176284518,5.995979727,5,"[1, 3, 2, 2, 4, 1, 3, 4, 1]",45,57.39567614
4,0.673842456,1.776767181,5,"[2, 4, 1, 1]",20,1.975435495
0,0.186188761,2.276101002,5,[],0,0.00200057
18,2.885171118,1.856102866,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2, 1, 1]",90,201.7298717
12,1.683021933,1.097765018,5,"[2, 4, 1, 3, 3, 2, 4, 1, 3, 2, 1, 1]",60,164.5914836
16,2.689446723,1.017057923,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 3]",80,108.3851647
17,2.679782244,5.67373984,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 3, 2, 4, 4]",85,243.3129513
14,2.204654231,4.233719448,5,"[2, 4, 1, 3, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2]",70,188.0907047
5,0.632372405,3.242946156,5,"[2, 4, 4, 1, 2]",25,3.968848705
19,3.138706585,4.896541798,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2, 1, 1, 3]",95,295.4432449
13,2.091276938,0.487932558,5,"[1, 3, 4, 4, 1, 3, 4, 4, 1, 3, 2, 4, 1]",65,87.49486208
7,0.970302374,5.734386294,5,"[2, 4, 4, 1, 3, 2, 1]",35,28.44554496
14,2.253197307,3.747635053,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2]",70,68.33612132
7,1.165372387,2.308211747,5,"[4, 1, 2, 2, 4, 1, 3]",35,5.7582407
15,2.368421229,5.816653208,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1]",75,125.3674755
7,1.428979291,0.589400268,5,"[2, 4, 1, 3, 2, 4, 1]",35,1.110249519
0,0.007392642,0.760786632,5,[],0,0.002000809
6,0.953224134,0.397217594,5,"[4, 1, 3, 2, 2, 1]",30,3.341720343
2,0.453529574,3.793289336,5,"[3, 2]",10,0.095052958
3,0.508946102,6.273870308,5,"[2, 4, 4]",15,1.374288559
1,0.238737862,0.288480472,5,[1],5,0.163034916
12,1.719569874,1.144651644,5,"[2, 4, 1, 3, 3, 2, 4, 1, 3, 2, 4, 1]",60,194.1092274
5,0.676218895,0.144676183,5,"[1, 3, 3, 2, 1]",25,5.13511467
5,0.796396842,3.516033547,5,"[2, 4, 1, 3, 3]",25,1.986427784
0,0.099891468,1.424127567,5,[],0,0.002008438
8,0.976170958,3.140614378,5,"[4, 1, 3, 2, 2, 4, 1, 0]",40,47.04264569
6,1.112863085,5.301135838,5,"[2, 4, 1, 3, 2, 4]",30,0.8811903
2,0.437402127,3.723356099,5,"[3, 2]",10,0.097019672
15,2.439126661,2.356937992,5,"[1, 3, 2, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3]",75,118.4618337
16,2.730010714,4.517455591,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2]",80,67.00147676
5,1.065521481,5.355076178,5,"[4, 1, 3, 2, 4]",25,1.333286285
17,2.722694529,2.5158875,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 3, 3]",85,198.0220466
11,1.894083806,3.315373825,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2]",55,6.223784447
12,2.014802875,4.648026186,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4]",60,20.52685714
13,2.10099094,5.664829248,5,"[1, 3, 2, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4]",65,75.64871907
16,2.702253175,3.987740526,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 4]",80,114.2320197
12,1.845176474,4.01062835,5,"[1, 3, 2, 2, 4, 1, 3, 2, 4, 1, 3, 2]",60,69.74303508
10,1.514694686,4.467742856,5,"[2, 4, 1, 3, 3, 2, 4, 1, 3, 2]",50,80.00852609
1,0.226308031,3.451873708,5,[2],5,0.160034657
14,2.455464969,3.703794502,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2]",70,51.55492377
11,2.051439084,3.251050809,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2]",55,4.943065405
1,0.211574128,3.785344051,5,[2],5,0.013002396
15,2.444465295,5.684798461,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1]",75,77.57226896
