Case,gate lenght,Theta,Phi,dt,combination,total time,computing time
case2038,6,0.9719144758928234,0.03535325447449381,5,"[4, 1, 3, 2, 2, 4]",30,10.640649795532227
case2039,16,2.5466955667890008,3.6613584484879356,5,"[1, 3, 2, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2]",80,147.05941462516785
case2040,0,0.13507096560119344,0.9075926321409478,5,[],0,0.003000974655151367
case2041,2,0.476605804260607,0.7754086121994146,5,"[4, 1]",10,0.09301233291625977
case2042,10,1.6417940395756738,0.8425704349440972,5,"[1, 3, 3, 2, 4, 1, 3, 2, 4, 1]",50,27.349607467651367
case2043,0,0.04176767114933079,4.905696871926596,5,[],0,0.002000093460083008
case2044,18,3.0220487914948397,3.5987290549728628,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1, 2, 2]",90,227.2580850124359
case2045,14,1.9518427923753974,4.4192807770292095,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 4, 0]",70,476.65071415901184
case2046,17,2.842587740190653,2.8494896418321547,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1, 3]",85,115.52946066856384
case2047,19,2.998175476429601,3.31377062019753,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1, 2, 2, 4, 3, 3]",95,337.3427081108093
case2048,15,2.5584311560564186,2.6095582521571936,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2]",75,89.77552223205566
case2049,5,0.7966495617420156,3.45320110393251,5,"[2, 4, 1, 3, 3]",25,1.9834372997283936
case2050,16,2.4290630505228723,0.877232811987844,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3]",80,268.1827712059021
case2051,7,0.9139029853505384,6.20261892577398,5,"[2, 4, 4, 1, 3, 4, 1]",35,25.204027891159058
case2052,14,2.1835322307352794,1.2390193663084328,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 0, 3]",70,116.98619198799133
case2053,10,1.471404334048608,1.8576123901193553,5,"[1, 3, 2, 4, 1, 3, 2, 2, 0, 3]",50,49.37718629837036
case2054,18,2.823017008425519,4.577340428896789,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 4, 1, 1, 3, 4]",90,300.76562452316284
case2055,16,2.685278066851059,1.4436032352707278,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1]",80,65.78297281265259
case2056,3,0.5706659443733645,0.9129540313972622,5,"[2, 4, 1]",15,0.39908742904663086
case2057,8,1.2473756876624127,3.6531886768558306,5,"[4, 1, 3, 2, 4, 1, 0, 2]",40,12.096948146820068
case2058,18,2.9249789199329594,4.685616508323534,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1, 2, 2]",90,183.57515740394592
case2059,14,2.1853280474292274,1.4291322524244547,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 0, 3]",70,95.82424640655518
case2060,2,0.43351709865052673,2.401686317431272,5,"[1, 3]",10,0.09501266479492188
case2061,5,0.6268590268550032,4.792335920818684,5,"[4, 1, 1, 3, 4]",25,4.159918546676636
case2062,19,3.1218163135667214,2.413875048043537,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1, 2, 2, 4]",95,310.6191508769989
case2063,19,2.984790973425516,0.18449303016754462,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2, 1, 1, 3, 2, 1]",95,339.6667025089264
case2064,8,1.1410093966158474,4.716276731819776,5,"[1, 3, 3, 4, 1, 3, 3, 2]",40,34.99307703971863
case2065,12,1.8759952041787058,0.7714392693475941,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1]",60,74.45242238044739
case2066,12,1.8834344341204108,4.629487425701162,5,"[1, 3, 2, 4, 4, 3, 3, 4, 4, 3, 3, 2]",60,202.93711042404175
case2067,15,2.508841072154276,0.28189619236997265,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2, 4]",75,35.76304292678833
case2068,10,1.447801060239393,4.188813239321273,5,"[2, 4, 4, 1, 3, 2, 4, 1, 2, 2]",50,76.42526149749756
case2069,6,0.7661153579460882,1.4402285831311676,5,"[1, 1, 2, 2, 4, 3]",30,10.110537052154541
case2070,11,1.6860853431022274,2.668957756962563,5,"[1, 3, 2, 2, 4, 1, 3, 2, 4, 1, 3]",55,57.35099220275879
case2071,13,1.9285631726428443,2.557156201414042,5,"[2, 4, 1, 3, 3, 2, 4, 1, 3, 2, 4, 1, 3]",65,183.52221417427063
case2072,17,2.542963467362133,5.357949007890413,5,"[1, 3, 2, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 4]",85,409.7643885612488
case2073,17,2.746949088616363,0.43097386774167945,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2, 4]",85,103.20640826225281
case2074,11,1.6505380010466555,2.3165953978024776,5,"[1, 3, 3, 4, 4, 1, 3, 2, 4, 1, 3]",55,91.48464632034302
case2075,12,1.9793576701051998,5.3317039221372875,5,"[1, 3, 4, 4, 1, 3, 4, 4, 1, 3, 2, 4]",60,80.50275683403015
case2076,19,3.043591124617281,5.809087280157339,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 3, 3, 2, 4]",95,326.68906235694885
case2077,8,1.42764219291402,4.991009278757299,5,"[1, 3, 2, 4, 1, 3, 2, 4]",40,3.0976758003234863
case2078,3,0.49904438463723777,5.014796136701643,5,"[3, 2, 4]",15,1.2422733306884766
case2079,0,0.009275774798273012,0.19849671057971763,5,[],0,0.0020012855529785156
case2080,13,2.1655189389373874,5.261884722567812,5,"[1, 3, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4]",65,38.00869584083557
case2081,14,2.3260097387809306,1.473423785921658,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3]",70,19.756349325180054
case2082,4,0.5917643261110153,5.789419533187577,5,"[1, 3, 2, 1]",20,2.9056942462921143
case2083,10,1.409426480060669,1.1582740995279897,5,"[1, 3, 2, 2, 4, 1, 3, 2, 1, 1]",50,88.51280975341797
case2084,6,0.7389748552436891,3.0833449081957087,5,"[3, 2, 4, 4, 1, 0]",30,9.7981538772583
case2085,5,0.8418310517909806,3.281399145277272,5,"[2, 4, 1, 3, 3]",25,1.9896869659423828
case2086,15,2.257499781552405,2.3792055636806775,5,"[1, 3, 2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3]",75,334.7665662765503
case2087,8,1.0049793780125258,1.3100858436327745,5,"[2, 4, 4, 1, 3, 4, 1, 1]",40,49.94542407989502
case2088,7,1.0975006942963765,2.2899453453555765,5,"[4, 1, 2, 2, 4, 1, 3]",35,5.967316150665283
case2089,16,2.4228149109659656,0.9201717021440607,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3]",80,283.5370786190033
case2090,10,1.4563429970740684,4.8358380454467165,5,"[2, 4, 1, 3, 2, 2, 4, 3, 3, 4]",50,62.425262451171875
case2091,12,1.6561797319057199,4.499128144058059,5,"[1, 3, 2, 4, 4, 1, 2, 2, 4, 1, 2, 2]",60,197.04873251914978
case2092,5,0.8634584824999955,3.428768759215187,5,"[2, 4, 1, 3, 3]",25,2.4695451259613037
case2093,15,2.4220501058456922,5.847826148387998,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1]",75,68.9033637046814
case2094,15,2.2288512669248375,5.6405672030310585,5,"[2, 4, 1, 3, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4]",75,296.0163881778717
case2095,8,1.3778042240432677,3.4731255006674737,5,"[4, 1, 3, 2, 4, 1, 3, 2]",40,2.9126412868499756
case2096,19,3.121411044179535,4.369172842472723,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 4, 4, 1, 3]",95,299.7554438114166
case2097,15,2.565236554883137,2.7116585327840097,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3]",75,34.898699045181274
case2098,16,2.4059138174750383,4.090948874007197,5,"[1, 3, 2, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3]",80,313.75026512145996
case2099,14,2.0173519800975104,1.1310494298982234,5,"[1, 3, 2, 4, 4, 1, 2, 2, 4, 1, 2, 2, 4, 1]",70,268.77359223365784
case2100,15,2.5255180321238386,2.926943250118983,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3]",75,35.23326849937439
case2101,16,2.761089095042576,4.787431223457616,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2]",80,69.03349280357361
case2102,18,2.801210026193249,0.9459581729778985,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1, 3, 4, 1, 1]",90,365.239786863327
case2103,15,2.468365229389612,2.9988041593883086,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3]",75,56.10367441177368
case2104,11,1.773666869809501,0.14154716939931522,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 0]",55,23.24513077735901
case2105,7,1.1536514471850368,5.558714078484356,5,"[2, 4, 4, 1, 3, 2, 4]",35,13.307924747467041
case2106,19,3.0281935970713203,5.972130662717118,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 3, 3, 2, 4]",95,326.6257224082947
case2107,12,1.8074439816063275,4.219291219531823,5,"[1, 3, 2, 2, 4, 1, 3, 2, 4, 1, 3, 2]",60,100.65818333625793
case2108,19,2.995809310132829,3.2157000819551835,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2, 4, 1, 2]",95,341.9593632221222
case2109,2,0.3826046015073037,2.570512596270007,5,"[1, 3]",10,0.09602069854736328
case2110,3,0.6689254481530328,0.9456176246262922,5,"[2, 4, 1]",15,0.39908790588378906
case2111,2,0.43652089098576535,0.390884245698119,5,"[4, 1]",10,0.09402108192443848
case2112,2,0.3855467374115634,1.1208256975745052,5,"[4, 1]",10,0.09302854537963867
case2113,12,1.680277110620458,1.3820023561582915,5,"[2, 4, 1, 3, 3, 2, 4, 3, 3, 4, 4, 1]",60,175.55810523033142
case2114,13,2.188738645563839,3.1189007686536185,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3]",65,16.70068073272705
case2115,4,0.6266652480379514,5.790790075291361,5,"[1, 3, 4, 4]",20,2.1614859104156494
case2116,7,0.9962050324979251,6.027641597726626,5,"[2, 4, 4, 1, 3, 4, 4]",35,27.99146008491516
case2117,17,2.8359099428755448,2.2952307294385155,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 3, 3]",85,148.24709939956665
case2118,0,0.04300605206333326,2.220942461979086,5,[],0,0.0020003318786621094
case2119,9,1.5255053426030432,3.636873628762182,5,"[2, 4, 1, 3, 2, 4, 1, 3, 3]",45,4.387959241867065
case2120,9,1.0850134584923528,3.3068492188784817,5,"[2, 4, 1, 1, 3, 4, 1, 0, 2]",45,100.06444644927979
case2121,9,1.6817790308043798,3.5685052416985568,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2]",45,3.216717004776001
case2122,11,1.3556503707817582,2.976079959480682,5,"[1, 3, 2, 4, 4, 1, 3, 4, 4, 3, 0]",55,395.426292181015
case2123,2,0.3679519690546768,1.1492794929674945,5,"[4, 1]",10,0.09201264381408691
case2124,0,0.06339975869995611,3.0676839410822407,5,[],0,0.002000570297241211
case2125,13,2.325329144414832,3.0894589374045585,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2]",65,9.70112943649292
case2126,12,1.988787018164939,1.552657085679914,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 3]",60,18.223015785217285
case2127,13,2.1126156043543225,6.1562940482826285,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 0, 1]",65,48.86406660079956
case2128,15,2.357550750532703,2.044538331598023,5,"[1, 3, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 3]",75,137.52030754089355
case2129,5,0.8779059078772392,0.9999922179514612,5,"[1, 3, 4, 4, 1]",25,4.047884702682495
case2130,9,1.443640750924339,2.5170528654301956,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3]",45,23.936283588409424
case2131,13,2.222160671545983,3.522028437793642,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3]",65,13.491019248962402
case2132,0,0.13998034910064955,1.199874679751094,5,[],0,0.0030007362365722656
case2133,16,2.7293043293967285,5.165253006908155,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1, 3, 2]",80,106.3354344367981
case2134,10,1.414658042582998,1.1234425736849114,5,"[1, 3, 2, 4, 4, 1, 3, 2, 4, 1]",50,90.9534924030304
case2135,11,1.7709237903907662,2.1606920724998075,5,"[1, 3, 3, 2, 4, 1, 3, 2, 4, 1, 3]",55,35.16221308708191
case2136,4,0.6562257317902993,1.5210004516943576,5,"[2, 4, 4, 1]",20,3.175699472427368
case2137,2,0.371143709235943,0.32078942685608147,5,"[4, 1]",10,0.63313889503479
case2138,7,1.003667357494367,5.750740500055586,5,"[2, 4, 4, 1, 3, 2, 4]",35,18.917617559432983
case2139,14,2.3609631881711652,5.136225642539903,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2]",70,34.42513155937195
case2140,6,1.2669849630778087,5.323457005789293,5,"[2, 4, 1, 3, 2, 4]",30,0.8751976490020752
case2141,17,2.690024611894087,6.210284473596674,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1, 2, 2, 1]",85,174.26878452301025
case2142,6,0.9712041078763602,0.14263336780323038,5,"[4, 1, 3, 2, 2, 4]",30,11.174464225769043
case2143,7,1.0780897979179849,5.709587986358775,5,"[2, 4, 4, 1, 3, 2, 4]",35,12.18768858909607
case2144,0,0.18969573696781294,4.707369092112087,5,[],0,0.0020003318786621094
case2145,8,1.3453324771959807,4.032418788685902,5,"[1, 3, 3, 2, 4, 1, 3, 2]",40,20.03942084312439
case2146,5,0.7525097101390027,0.1596949085596589,5,"[1, 3, 3, 4, 1]",25,3.784827470779419
case2147,14,2.4468377568168918,4.789789504123431,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2]",70,18.537097454071045
case2148,19,3.0051740139233507,2.878365077204048,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1, 3, 4, 4, 3, 3]",95,341.8837387561798
case2149,10,1.5964320429631513,0.9918421043205311,5,"[1, 3, 3, 2, 4, 1, 3, 2, 4, 1]",50,25.7602276802063
case2150,7,1.1460482090811834,5.658232561152855,5,"[2, 4, 4, 1, 3, 2, 4]",35,13.058880090713501
case2151,13,1.9972423939068977,5.95990498368216,5,"[1, 3, 2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4]",65,153.4310178756714
case2152,5,0.9335153874970884,1.9289083641082398,5,"[3, 2, 4, 1, 1]",25,2.5505621433258057
case2153,8,1.3706114736197939,3.746239919838045,5,"[4, 1, 3, 2, 4, 1, 3, 2]",40,4.699044466018677
case2154,2,0.4956587358202599,3.713043541772203,5,"[3, 2]",10,0.09602165222167969
case2155,13,2.224792163547455,2.3152482026415395,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3]",65,42.420642375946045
case2156,7,1.0802786583798782,6.214909903913618,5,"[2, 4, 1, 3, 3, 2, 4]",35,21.00063180923462
case2157,2,0.31786459928372107,1.4903324316175657,5,"[1, 1]",10,0.3250722885131836
case2158,11,1.7294882155430928,0.059307522477020966,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 0, 1]",55,48.079654932022095
case2159,8,1.4277254391590655,3.414647880090614,5,"[4, 1, 3, 2, 4, 1, 3, 2]",40,2.4555423259735107
case2160,16,2.4834796825707635,1.0830585840877862,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 4, 1, 3]",80,223.91776728630066
case2161,18,2.9371637760437896,1.361137878090672,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2, 1, 1]",90,170.91719794273376
case2162,13,1.8852504813217135,5.801142418505699,5,"[1, 3, 2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4]",65,215.40103268623352
case2163,16,2.3937177322351895,0.9279524028836489,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 0, 3]",80,316.1561224460602
case2164,18,3.0053835636343322,1.6699801028385786,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2, 1, 1]",90,206.61751675605774
case2165,0,0.1427466639823908,2.2805206595650382,5,[],0,0.0020072460174560547
case2166,7,1.2406501605883906,3.486497329922676,5,"[1, 3, 2, 4, 1, 3, 2]",35,2.001840829849243
case2167,1,0.2871054815083297,1.1694943613955915,5,[1],5,0.01301121711730957
case2168,14,2.3773756495966283,4.877276098594898,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2]",70,18.68011212348938
case2169,14,2.3378946989831473,1.1112450330170598,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3]",70,26.47684931755066
case2170,12,1.8466205762815446,0.5788855409988307,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4]",60,107.12847065925598
case2171,5,0.8320993571636239,3.2759554109808424,5,"[2, 4, 1, 3, 3]",25,1.984429121017456
case2172,10,1.4196181851526197,1.5649675846614874,5,"[1, 3, 2, 4, 4, 3, 3, 4, 4, 1]",50,71.16882634162903
case2173,6,0.7806563412311397,4.582736621762343,5,"[2, 4, 4, 1, 3, 4]",30,8.081782817840576
case2174,2,0.5302428604577832,2.0521221066812956,5,"[1, 3]",10,0.09302020072937012
case2175,7,1.1294768024744102,1.874644371244342,5,"[4, 1, 3, 2, 4, 1, 1]",35,4.56942081451416
case2176,13,1.8981717284625508,2.0680389738450393,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 3, 3]",65,178.2363157272339
case2177,18,2.777374100829724,5.076424450487423,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1, 3, 2]",90,430.04794788360596
case2178,8,1.182253204660838,4.172967628710721,5,"[1, 3, 3, 2, 4, 1, 3, 2]",40,24.823587656021118
case2179,7,1.0895703357597133,0.18415136572675886,5,"[2, 4, 1, 3, 2, 2, 4]",35,11.964638948440552
case2180,2,0.3859225520201515,2.489452843024531,5,"[1, 3]",10,0.09602761268615723
case2181,5,0.8575070618860582,0.3090383500060635,5,"[1, 3, 3, 4, 1]",25,3.4157538414001465
case2182,9,1.165971944019732,2.741995364825713,5,"[2, 4, 1, 1, 3, 2, 4, 1, 0]",45,71.6411669254303
case2183,11,1.9325517497973195,5.416046900245932,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4]",55,33.27975821495056
case2184,5,0.8517758769999789,0.4844872182217732,5,"[1, 3, 3, 4, 1]",25,3.4567630290985107
case2185,2,0.33216407259089387,1.706987632974156,5,"[1, 3]",10,0.5451197624206543
case2186,9,1.385056425848135,2.2440356006931244,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3]",45,27.121268272399902
case2187,7,1.1580016124104147,0.21101366659574722,5,"[2, 4, 1, 3, 2, 4, 4]",35,4.656018018722534
case2188,1,0.3613547442873348,3.908220451882338,5,[2],5,0.013002872467041016
case2189,18,2.890701930958403,5.115742799942927,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1, 2, 2]",90,184.26194095611572
case2190,18,2.9892351081107127,5.741346703705327,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1, 3, 2]",90,304.041316986084
case2191,10,1.5642473717439596,1.0930753072894608,5,"[1, 3, 2, 2, 4, 1, 3, 2, 4, 1]",50,43.89903450012207
case2192,9,1.3030268669749834,0.17807365510222475,5,"[1, 3, 2, 4, 1, 3, 3, 2, 4]",45,35.57727074623108
case2193,2,0.3526184425919591,4.34727837862921,5,"[3, 2]",10,0.26305055618286133
case2194,6,0.7163989754082378,4.7247847183957425,5,"[2, 4, 1, 1, 3, 0]",30,8.50088357925415
case2195,12,2.0863140645892426,4.885092099753837,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4]",60,5.766273260116577
case2196,11,1.8529001868950694,2.282473447273085,5,"[1, 3, 3, 2, 4, 1, 3, 2, 4, 1, 3]",55,34.02162504196167
case2197,13,2.028259359169627,2.7619960615959873,5,"[2, 4, 1, 3, 3, 2, 4, 1, 3, 2, 4, 1, 3]",65,156.56553530693054
case2198,17,2.7589992349415517,2.8141045461838106,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 3, 3]",85,149.13589644432068
case2199,1,0.2507027147347337,3.0270774112059744,5,[3],5,0.014995813369750977
case2200,7,1.167455420454532,2.233114122544712,5,"[4, 1, 2, 2, 4, 1, 3]",35,5.767273902893066
case2201,6,1.1884411810050362,5.368520760421422,5,"[2, 4, 1, 3, 2, 4]",30,0.8741922378540039
case2202,0,0.14858227469524848,1.5076151296652271,5,[],0,0.0020008087158203125
case2203,15,2.520072143963112,5.855191182573651,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2, 1]",75,46.00256896018982
case2204,13,1.9076623087720315,2.6882511819190475,5,"[2, 4, 1, 3, 3, 2, 4, 1, 3, 2, 4, 1, 3]",65,203.79921960830688
case2205,1,0.3020603256084767,4.927600196335763,5,[4],5,0.017003297805786133
case2206,16,2.6632736858018817,1.612433686395579,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1]",80,70.49250721931458
case2207,9,1.5228317378241938,2.4814188540011712,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3]",45,28.133554697036743
case2208,7,1.0254287722830047,2.3344106997183403,5,"[4, 1, 3, 2, 4, 1, 2]",35,13.696018695831299
case2209,3,0.5933708897408934,2.549545896015065,5,"[4, 1, 3]",15,0.8931968212127686
case2210,2,0.49504907078403176,0.5630311502412699,5,"[4, 1]",10,0.09302020072937012
case2211,13,2.2766523372836986,3.3325741590857447,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2]",65,9.78615665435791
case2212,9,1.2634912861840664,0.15441979815667978,5,"[1, 3, 2, 4, 4, 3, 3, 2, 4]",45,44.28646755218506
case2213,14,2.108465200339834,4.423637772571978,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 4, 4]",70,211.90606379508972
case2214,4,0.684507614546318,4.33054454849452,5,"[4, 1, 2, 2]",20,2.467543601989746
case2215,9,1.7168101256735429,0.3306180639466743,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1]",45,3.2487168312072754
case2216,3,0.4776798381092667,4.475684609418885,5,"[1, 3, 4]",15,2.251504421234131
case2217,10,1.812668662205785,5.093457924359917,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4]",50,3.907276153564453
case2218,10,1.7772894346086772,2.0650119576566666,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3]",50,3.764822006225586
case2219,17,2.8197220229020763,0.4877680790726775,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2, 4]",85,104.31892848014832
case2220,18,2.8285876859413555,4.085137016621673,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2, 4, 3, 3, 4]",90,345.91954374313354
case2221,7,1.0599941498170034,1.6622987754749468,5,"[4, 1, 3, 3, 2, 4, 3]",35,26.366758823394775
case2222,17,2.849085812225273,0.3918793083552591,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2, 4]",85,104.64179372787476
case2223,16,2.4361181235040226,0.8347072871583654,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3]",80,262.62847805023193
case2224,2,0.3894218286062599,0.7395045707839873,5,"[4, 1]",10,0.09301996231079102
case2225,6,0.8854701724706303,1.0964977771007964,5,"[1, 3, 3, 2, 4, 1]",30,8.200790405273438
case2226,13,2.2038189655498637,6.203257389655563,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1]",65,14.806232929229736
case2227,5,1.0374042107263046,5.193588294610876,5,"[4, 1, 3, 2, 4]",25,1.3372917175292969
case2228,9,1.3468178419382915,5.734767157188857,5,"[1, 3, 2, 2, 4, 1, 3, 2, 4]",45,33.7346625328064
case2229,15,2.26614733578737,5.933157221860411,5,"[2, 4, 1, 3, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4]",75,238.53156781196594
case2230,19,3.091445396575201,4.008624229530978,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 4, 4, 1, 3]",95,299.02941608428955
case2231,14,1.979292980781828,4.3189774359890505,5,"[2, 4, 1, 3, 3, 2, 1, 1, 3, 2, 1, 1, 3, 2]",70,357.4056191444397
case2232,6,0.9658817844430657,3.5377033576519303,5,"[3, 2, 4, 1, 3, 3]",30,2.4615373611450195
case2233,10,1.455185448578787,3.814485306659227,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 4]",50,81.67799592018127
case2234,1,0.32329270788552184,3.8749353901666863,5,[2],5,0.013002157211303711
case2235,19,3.1147181427852795,1.6687009057035245,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1, 2, 2, 4]",95,327.3440172672272
case2236,11,1.2939610007699531,1.6516983028304058,5,"[4, 1, 3, 2, 4, 1, 1, 3, 2, 4, 4]",55,516.8674190044403
case2237,8,1.1787916525544584,1.3755066269675786,5,"[2, 4, 1, 3, 3, 2, 4, 1]",40,32.60948300361633
case2238,8,1.4748253914128964,5.080501866590833,5,"[1, 3, 2, 4, 1, 3, 2, 4]",40,2.617577075958252
